Transaction Date,Transaction Type,Fee Name,Transaction Number,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
01 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-213A9XE-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-28.25,3.25,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125431896996217,125431897096217,Delivered,PK-DEX,standard,Dropshipping,125431897096217,,
01 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-EYSEZPZ-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125431896996217,125431897096217,Delivered,PK-DEX,standard,Dropshipping,125431897096217,,
01 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-F14BNN9-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125431896996217,125431897096217,Delivered,PK-DEX,standard,Dropshipping,125431897096217,,
01 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-4WACU1W-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125365876492026,125365876692026,Delivered,PK-DEX,standard,Dropshipping,125365876692026,,
01 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-KEA6TZP-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,43.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125365876492026,125365876692026,Delivered,PK-DEX,standard,Dropshipping,125365876692026,,
01 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-77BCA1A-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125365876492026,125365876692026,Delivered,PK-DEX,standard,Dropshipping,125365876692026,,
01 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-PF8Y8L0-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-48.59,5.59,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125365876492026,125365876692026,Delivered,PK-DEX,standard,Dropshipping,125365876692026,,
01 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-GQZIH4U-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125365876492026,125365876692026,Delivered,PK-DEX,standard,Dropshipping,125365876692026,,
01 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-Z31E216-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125365876492026,125365876692026,Delivered,PK-DEX,standard,Dropshipping,125365876692026,,
28 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-TGZ53AL-210228,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125900125084649,125900125184649,Delivered,PK-MOVEX,standard,Dropshipping,125900125184649,,
28 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-9LE1OK7-210228,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,25.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125900125084649,125900125184649,Delivered,PK-MOVEX,standard,Dropshipping,125900125184649,,
28 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-Z91MEPY-210228,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125900125084649,125900125184649,Delivered,PK-MOVEX,standard,Dropshipping,125900125184649,,
28 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-IE5ZO95-210228,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-28.25,3.25,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125900125084649,125900125184649,Delivered,PK-MOVEX,standard,Dropshipping,125900125184649,,
28 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-2KKOXTK-210228,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125900125084649,125900125184649,Delivered,PK-MOVEX,standard,Dropshipping,125900125184649,,
28 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-V2BZAHS-210228,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125900125084649,125900125184649,Delivered,PK-MOVEX,standard,Dropshipping,125900125184649,,
27 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-6KH11A7-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125967364456239,125967364856239,Delivered,PK-TCS,standard,Dropshipping,125967364856239,,
27 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-GNK6VP3-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,30.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125967364456239,125967364856239,Delivered,PK-TCS,standard,Dropshipping,125967364856239,,
27 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-CMHZSM5-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125967364456239,125967364856239,Delivered,PK-TCS,standard,Dropshipping,125967364856239,,
27 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-KV5FNCG-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-33.90,3.90,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125967364456239,125967364856239,Delivered,PK-TCS,standard,Dropshipping,125967364856239,,
27 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-4P3TRC8-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125967364456239,125967364856239,Delivered,PK-TCS,standard,Dropshipping,125967364856239,,
27 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-C34EMUE-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125967364456239,125967364856239,Delivered,PK-TCS,standard,Dropshipping,125967364856239,,
27 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-4PBU2F6-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125420808837701,125420808937701,Delivered,PK-DEX,standard,Dropshipping,125420808937701,,
27 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-0RRYWLX-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,49.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125420808837701,125420808937701,Delivered,PK-DEX,standard,Dropshipping,125420808937701,,
27 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-YFPY0EH-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125420808837701,125420808937701,Delivered,PK-DEX,standard,Dropshipping,125420808937701,,
27 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-UJ64UX4-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-55.37,6.37,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125420808837701,125420808937701,Delivered,PK-DEX,standard,Dropshipping,125420808937701,,
27 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-DYEBCZG-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125420808837701,125420808937701,Delivered,PK-DEX,standard,Dropshipping,125420808937701,,
27 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-JS5UQIK-210227,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125420808837701,125420808937701,Delivered,PK-DEX,standard,Dropshipping,125420808937701,,
01 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-GO4UVMT-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125427262766084,125427264466084,Delivered,PK-DEX,standard,Dropshipping,125427264466084,,
01 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-97QJQ4T-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,25.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125427262766084,125427264466084,Delivered,PK-DEX,standard,Dropshipping,125427264466084,,
01 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-V59N7I4-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125427262766084,125427264466084,Delivered,PK-DEX,standard,Dropshipping,125427264466084,,
01 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-NA9FXB1-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-28.25,3.25,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125427262766084,125427264466084,Delivered,PK-DEX,standard,Dropshipping,125427264466084,,
01 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-BPPW2HR-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125427262766084,125427264466084,Delivered,PK-DEX,standard,Dropshipping,125427264466084,,
01 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-SM521H4-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125427262766084,125427264466084,Delivered,PK-DEX,standard,Dropshipping,125427264466084,,
02 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-4BZOJ3Q-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126058524496166,126058525196166,Delivered,PK-DEX,standard,Dropshipping,126058525196166,,
02 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-9MA8KUH-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,25.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126058524496166,126058525196166,Delivered,PK-DEX,standard,Dropshipping,126058525196166,,
02 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-0ZTGCPL-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126058524496166,126058525196166,Delivered,PK-DEX,standard,Dropshipping,126058525196166,,
02 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-79E8TZB-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-28.25,3.25,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126058524496166,126058525196166,Delivered,PK-DEX,standard,Dropshipping,126058525196166,,
02 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-8EM06NZ-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126058524496166,126058525196166,Delivered,PK-DEX,standard,Dropshipping,126058525196166,,
02 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-JDZAQT7-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126058524496166,126058525196166,Delivered,PK-DEX,standard,Dropshipping,126058525196166,,
02 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-ABPCHC3-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125355483610383,125355483710383,Delivered,PK-DEX,standard,Dropshipping,125355483710383,,
02 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-J6HGA22-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,33.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125355483610383,125355483710383,Delivered,PK-DEX,standard,Dropshipping,125355483710383,,
02 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-I54O2W4-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125355483610383,125355483710383,Delivered,PK-DEX,standard,Dropshipping,125355483710383,,
02 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-FAL3WQO-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-37.29,4.29,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125355483610383,125355483710383,Delivered,PK-DEX,standard,Dropshipping,125355483710383,,
02 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-C02Z7C8-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125355483610383,125355483710383,Delivered,PK-DEX,standard,Dropshipping,125355483710383,,
02 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-3P3EVXB-210302,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125355483610383,125355483710383,Delivered,PK-DEX,standard,Dropshipping,125355483710383,,
01 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-A182A2L-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125431603561752,125431603961752,Delivered,PK-DEX,standard,Dropshipping,125431603961752,,
01 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-1X6L423-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,29.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125431603561752,125431603961752,Delivered,PK-DEX,standard,Dropshipping,125431603961752,,
01 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-0K9HRAE-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125431603561752,125431603961752,Delivered,PK-DEX,standard,Dropshipping,125431603961752,,
01 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-0OSVHMU-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-32.77,3.77,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125431603561752,125431603961752,Delivered,PK-DEX,standard,Dropshipping,125431603961752,,
01 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-LQUMC5H-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125431603561752,125431603961752,Delivered,PK-DEX,standard,Dropshipping,125431603961752,,
01 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-8RY9XUF-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125431603561752,125431603961752,Delivered,PK-DEX,standard,Dropshipping,125431603961752,,
27 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-NE4KIS8-210227,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-18.23,2.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125413486038340,125413486138340,Delivered,PK-DEX,standard,Dropshipping,125413486138340,,
27 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-AF1N3CY-210227,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,49.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125413486038340,125413486138340,Delivered,PK-DEX,standard,Dropshipping,125413486138340,,
27 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-EGM8IUT-210227,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,125.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125413486038340,125413486138340,Delivered,PK-DEX,standard,Dropshipping,125413486138340,,
27 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-GLWSIQ0-210227,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-55.37,6.37,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125413486038340,125413486138340,Delivered,PK-DEX,standard,Dropshipping,125413486138340,,
27 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-RXSSJWL-210227,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-1.76,0.20,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125413486038340,125413486138340,Delivered,PK-DEX,standard,Dropshipping,125413486138340,,
27 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-CVLVWSX-210227,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125413486038340,125413486138340,Delivered,PK-DEX,standard,Dropshipping,125413486138340,,
01 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-CG6G01H-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126021770861710,126021771461710,Delivered,PK-DEX,standard,Dropshipping,126021771461710,,
01 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-8YK2NXP-210301,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,49.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126021770861710,126021771461710,Delivered,PK-DEX,standard,Dropshipping,126021771461710,,
